"t","ld_disp","x","y","env1","env2","region","is_port","abund_sp1","avg_pheno_e1_sp1","avg_pheno_e2_sp1","abund_sp2","avg_pheno_e1_sp2","avg_pheno_e2_sp2","abund_sp3","avg_pheno_e1_sp3","avg_pheno_e2_sp3"
801,0.5,2,4,103.432,189.622,2,0,31,148.613,190.004,0,0,0,0,0,0
801,0.5,2,5,157.744,198.742,2,0,87,157.32,193.353,0,0,0,0,0,0
801,0.5,2,6,187.991,108.188,2,0,36,168.924,159.541,0,0,0,0,0,0
801,0.5,2,7,168.997,163.83,3,0,72,166.117,173.651,0,0,0,0,0,0
801,0.5,2,8,157.54,114.577,3,0,43,157.128,165.745,0,0,0,0,0,0
801,0.5,2,9,129.312,139.658,3,0,64,157.045,166.108,0,0,0,0,0,0
801,0.5,3,1,101.287,187.343,1,0,0,0,0,0,0,0,18,164.395,137.462
801,0.5,3,2,183.684,189.057,1,0,0,0,0,0,0,0,52,176.408,142.408
801,0.5,3,3,183.022,149.761,1,0,0,0,0,0,0,0,80,178.171,139.615
801,0.5,3,4,156.658,147.018,2,0,82,160.856,164.15,0,0,0,0,0,0
801,0.5,3,5,165.147,107.91,2,0,52,165.395,158.175,0,0,0,0,0,0
801,0.5,3,6,159.381,110.172,2,0,55,161.852,157.643,0,0,0,0,0,0
801,0.5,3,7,180.466,191.82,3,0,73,166.473,182.817,0,0,0,0,0,0
801,0.5,3,8,115.165,111.195,3,0,31,157.061,165.901,0,0,0,0,0,0
801,0.5,3,9,158.583,188.446,3,0,95,159.919,181.403,0,0,0,0,0,0
801,0.5,4,1,223.609,191.291,4,1,0,0,0,57,184.37,164.903,0,0,0
801,0.5,4,2,150.86,162.723,4,0,0,0,0,76,165.117,165.18,0,0,0
801,0.5,4,3,126.312,196.369,4,0,0,0,0,40,163.202,167.663,0,0,0
801,0.5,4,4,217.108,111.622,5,1,0,0,0,0,0,0,69,186.942,117.023
801,0.5,4,5,154.127,128.295,5,0,0,0,0,0,0,0,59,171.497,125.684
801,0.5,4,6,198.903,159.7,5,0,0,0,0,0,0,0,61,177.997,125.376
801,0.5,4,7,207.737,165.595,6,1,0,0,0,77,183.974,163.218,0,0,0
801,0.5,4,8,171.855,152.695,6,0,0,0,0,82,158.415,146.569,0,0,0
801,0.5,4,9,114.601,154.046,6,0,0,0,0,35,157.159,148.189,0,0,0
801,0.5,5,1,115.708,148.085,4,0,0,0,0,52,163.446,156.381,0,0,0
801,0.5,5,2,180.674,138.369,4,0,0,0,0,58,179.217,153.835,0,0,0
801,0.5,5,3,182.272,184.635,4,0,0,0,0,79,177.665,166.147,0,0,0
801,0.5,5,4,138.813,149.028,5,0,0,0,0,73,160.688,158.602,0,0,0
801,0.5,5,5,106.447,160.686,5,0,0,0,0,44,160.338,161.347,0,0,0
801,0.5,5,6,130.272,177.798,5,0,0,0,0,71,159.965,166.537,0,0,0
801,0.5,5,7,133.409,101.794,6,0,0,0,0,40,157.888,144.02,0,0,0
801,0.5,5,8,142.928,151.748,6,0,0,0,0,79,157.647,147.361,0,0,0
801,0.5,5,9,148.902,121.219,6,0,0,0,0,66,158.647,144.223,0,0,0
801,0.5,6,1,193.15,104.589,4,0,0,0,0,45,179.595,153.515,0,0,0
801,0.5,6,2,148.065,99.539,4,0,0,0,0,46,163.72,156.109,0,0,0
801,0.5,6,3,147.075,168.347,4,0,0,0,0,71,164.406,165.202,0,0,0
801,0.5,6,4,197.058,174.751,5,0,0,0,0,76,177.993,162.518,0,0,0
801,0.5,6,5,114.726,163.967,5,0,0,0,0,23,159.407,165.945,0,0,0
801,0.5,6,6,170.113,191.122,5,0,0,0,0,78,162.383,166.764,0,0,0
801,0.5,6,7,143.649,184.82,6,0,0,0,0,84,160.3,172.18,0,0,0
801,0.5,6,8,190.67,169.389,6,0,0,0,0,77,180.429,165.083,0,0,0
801,0.5,6,9,179.006,144.389,6,0,0,0,0,81,176.734,148.697,0,0,0
801,0.5,7,1,194.575,109.435,7,1,0,0,0,0,0,0,91,186.503,117.466
801,0.5,7,2,187.144,162.968,7,0,0,0,0,0,0,0,51,178.783,134.027
801,0.5,7,3,158.58,115.86,7,0,0,0,0,0,0,0,61,170.977,119.585
801,0.5,7,4,195.772,174.3,8,1,75,165.862,176.91,0,0,0,0,0,0
801,0.5,7,5,164.229,186.976,8,0,88,165.493,178.639,0,0,0,0,0,0
801,0.5,7,6,127.172,169.505,8,0,77,154.306,176.826,0,0,0,0,0,0
801,0.5,7,7,202.37,124.136,9,1,0,0,0,0,0,0,82,186.094,119.401
801,0.5,7,8,142.392,175.175,9,0,0,0,0,0,0,0,56,164.802,138.947
801,0.5,7,9,129.653,127.642,9,0,0,0,0,0,0,0,75,151.796,127.949
801,0.5,8,1,119.005,197.517,7,0,0,0,0,0,0,0,18,160.992,134.061
801,0.5,8,2,116.439,166.387,7,0,0,0,0,0,0,0,47,161.507,133.883
801,0.5,8,3,135.295,148.282,7,0,0,0,0,0,0,0,64,161.902,133.746
801,0.5,8,4,164.648,177.955,8,0,79,165.475,177.169,0,0,0,0,0,0
801,0.5,8,5,150.966,174.182,8,0,88,154.542,176.864,0,0,0,0,0,0
801,0.5,8,6,161.847,138.527,8,0,64,165.768,166.77,0,0,0,0,0,0
801,0.5,8,7,181.334,109.396,9,0,0,0,0,0,0,0,92,185.324,119.38
801,0.5,8,8,134.149,179.182,9,0,0,0,0,0,0,0,57,154.493,141.23
801,0.5,8,9,165.511,178.89,9,0,0,0,0,0,0,0,62,164.993,138.958
801,0.5,9,1,187.255,134.275,7,0,0,0,0,0,0,0,58,182.36,127.244
801,0.5,9,2,103.854,140.807,7,0,0,0,0,0,0,0,41,160.758,133.764
801,0.5,9,3,144.762,177.89,7,0,0,0,0,0,0,0,55,160.919,134.072
801,0.5,9,4,114.577,166.693,8,0,52,154.054,176.93,0,0,0,0,0,0
801,0.5,9,5,176.943,132.857,8,0,70,165.744,166.755,0,0,0,0,0,0
801,0.5,9,6,178.538,110.366,8,0,34,165.842,166.77,0,0,0,0,0,0
801,0.5,9,7,137.774,146.727,9,0,0,0,0,0,0,0,85,154.65,141.204
801,0.5,9,8,161.876,104.436,9,0,0,0,0,0,0,0,83,163.116,121.875
801,0.5,9,9,153.92,126.08,9,0,0,0,0,0,0,0,76,163.075,122.169
901,0.5,1,1,142.512,137,1,1,0,0,0,0,0,0,58,168.725,136.537
901,0.5,1,2,132.611,130.359,1,0,0,0,0,0,0,0,64,163.892,133.088
901,0.5,1,3,139.784,132.596,1,0,0,0,0,0,0,0,74,163.974,133.071
901,0.5,1,4,206.029,157.32,2,1,0,0,0,75,184.93,162.406,0,0,0
901,0.5,1,5,138.748,157.729,2,0,83,150.16,165.487,0,0,0,0,0,0
901,0.5,1,6,179.749,143.662,2,0,79,168.958,158.239,0,0,0,0,0,0
901,0.5,1,7,135.76,183.78,3,1,78,157.554,179.82,0,0,0,0,0,0
901,0.5,1,8,159.677,115.953,3,0,44,156.65,163.834,0,0,0,0,0,0
901,0.5,1,9,143.585,162.286,3,0,87,156.232,165.553,0,0,0,0,0,0
901,0.5,2,1,149.416,129.634,1,0,0,0,0,0,0,0,71,164.055,133.466
901,0.5,2,2,163.927,158.142,1,0,0,0,0,0,0,0,73,170.126,140.315
901,0.5,2,3,198.057,116.005,1,0,0,0,0,0,0,0,72,180.867,121.532
901,0.5,2,4,103.346,189.367,2,0,39,147.496,189.086,0,0,0,0,0,0
901,0.5,2,5,159.801,198.108,2,0,88,157.255,193.264,0,0,0,0,0,0
901,0.5,2,6,190.638,108.129,2,0,27,168.914,157.569,0,0,0,0,0,0
901,0.5,2,7,169.664,164.498,3,0,76,166.024,173.577,0,0,0,0,0,0
901,0.5,2,8,158.973,116.129,3,0,52,156.662,163.684,0,0,0,0,0,0
901,0.5,2,9,133.122,140.022,3,0,70,156.021,164.714,0,0,0,0,0,0
901,0.5,3,1,102.152,185.959,1,0,0,0,0,0,0,0,20,164.43,138.088
901,0.5,3,2,184.853,189.228,1,0,0,0,0,0,0,0,47,177.024,142.671
901,0.5,3,3,182.278,150.039,1,0,0,0,0,0,0,0,84,178.712,141.819
901,0.5,3,4,157.814,148.424,2,0,83,160.692,163.851,0,0,0,0,0,0
901,0.5,3,5,166.045,109.2,2,0,54,166.053,157.224,0,0,0,0,0,0
901,0.5,3,6,159.928,109.355,2,0,58,162.404,157.331,0,0,0,0,0,0
901,0.5,3,7,177.981,192.031,3,0,65,166.993,182.573,0,0,0,0,0,0
901,0.5,3,8,116.153,111.801,3,0,36,155.71,163.806,0,0,0,0,0,0
901,0.5,3,9,156.999,187.738,3,0,86,159.86,181.188,0,0,0,0,0,0
901,0.5,4,1,222.166,191.216,4,1,0,0,0,59,185.042,165.459,0,0,0
901,0.5,4,2,149.879,162.677,4,0,0,0,0,82,163.322,165.171,0,0,0
901,0.5,4,3,125.058,196.771,4,0,0,0,0,46,162.353,169.503,0,0,0
901,0.5,4,4,219.242,108.711,5,1,0,0,0,0,0,0,64,188.061,116.548
901,0.5,4,5,154.85,131.63,5,0,0,0,0,0,0,0,55,170.238,125.594
901,0.5,4,6,198.481,160.601,5,0,0,0,0,0,0,0,60,178.095,126.803
901,0.5,4,7,207.402,167.09,6,1,0,0,0,75,184.176,163.294,0,0,0
901,0.5,4,8,173.082,150.217,6,0,0,0,0,83,157.526,147.996,0,0,0
901,0.5,4,9,115.332,152.732,6,0,0,0,0,37,156.74,149.554,0,0,0
901,0.5,5,1,116.124,148.273,4,0,0,0,0,59,163.224,155.623,0,0,0
901,0.5,5,2,180.46,137.804,4,0,0,0,0,55,180.391,152.714,0,0,0
901,0.5,5,3,181.774,182.618,4,0,0,0,0,75,177.762,166.562,0,0,0
901,0.5,5,4,139.736,151.624,5,0,0,0,0,75,159.237,158.445,0,0,0
901,0.5,5,5,104.156,161.557,5,0,0,0,0,47,158.774,159.103,0,0,0
901,0.5,5,6,131.276,181.158,5,0,0,0,0,70,158.413,167.126,0,0,0
901,0.5,5,7,132.801,101.476,6,0,0,0,0,54,157.517,142.318,0,0,0
901,0.5,5,8,142.684,152.934,6,0,0,0,0,81,156.855,148.661,0,0,0
901,0.5,5,9,149.472,121.937,6,0,0,0,0,74,158.527,144.191,0,0,0
901,0.5,6,1,192.562,104.29,4,0,0,0,0,42,180.55,152.615,0,0,0
901,0.5,6,2,147.81,100.561,4,0,0,0,0,43,163.224,155.574,0,0,0
901,0.5,6,3,147.618,171.984,4,0,0,0,0,72,163.715,165.344,0,0,0
901,0.5,6,4,198.479,176.096,5,0,0,0,0,75,178.181,162.274,0,0,0
901,0.5,6,5,115.105,165.054,5,0,0,0,0,24,158.211,167.077,0,0,0
901,0.5,6,6,168.985,191.62,5,0,0,0,0,80,161.636,167.676,0,0,0
901,0.5,6,7,144.421,183.692,6,0,0,0,0,86,160.218,172.36,0,0,0
901,0.5,6,8,192.187,170.67,6,0,0,0,0,83,180.552,165.095,0,0,0
901,0.5,6,9,179.884,144.733,6,0,0,0,0,88,176.571,148.839,0,0,0
901,0.5,7,1,193.219,107.509,7,1,0,0,0,0,0,0,80,187.135,117.134
901,0.5,7,2,190.395,161.831,7,0,0,0,0,0,0,0,59,178.828,134.907
901,0.5,7,3,160.171,115.379,7,0,0,0,0,0,0,0,62,170.654,119.735
901,0.5,7,4,197.007,174.83,8,1,76,166.767,175.457,0,0,0,0,0,0
901,0.5,7,5,164.997,184.223,8,0,78,165.641,178.424,0,0,0,0,0,0
901,0.5,7,6,126.055,167.677,8,0,74,153.421,176.945,0,0,0,0,0,0
901,0.5,7,7,205.569,121.712,9,1,0,0,0,0,0,0,88,186.647,119.393
901,0.5,7,8,143.15,175.058,9,0,0,0,0,0,0,0,56,164.718,138.97
901,0.5,7,9,131.01,127.454,9,0,0,0,0,0,0,0,84,151.026,127.877
901,0.5,8,1,119.928,195.555,7,0,0,0,0,0,0,0,23,158.439,135.143
901,0.5,8,2,116.84,166.448,7,0,0,0,0,0,0,0,47,158.506,134.636
901,0.5,8,3,135.399,148.075,7,0,0,0,0,0,0,0,68,158.537,134.297
901,0.5,8,4,165.51,179.589,8,0,88,165.932,176.78,0,0,0,0,0,0
901,0.5,8,5,150.583,174.889,8,0,93,153.667,176.744,0,0,0,0,0,0
901,0.5,8,6,161.366,139.146,8,0,62,166.014,166.504,0,0,0,0,0,0
901,0.5,8,7,183.5,105.909,9,0,0,0,0,0,0,0,86,186.176,118.807
901,0.5,8,8,132.545,180.553,9,0,0,0,0,0,0,0,52,154.116,141.924
901,0.5,8,9,164.715,177.702,9,0,0,0,0,0,0,0,67,164.826,138.908
901,0.5,9,1,187.622,134.736,7,0,0,0,0,0,0,0,64,182.539,126.907
901,0.5,9,2,101.076,142.35,7,0,0,0,0,0,0,0,41,158.471,134.579
901,0.5,9,3,145.317,178.72,7,0,0,0,0,0,0,0,56,158.897,134.815
901,0.5,9,4,114.043,165.815,8,0,49,153.565,176.491,0,0,0,0,0,0
901,0.5,9,5,177.292,133.232,8,0,73,166.065,166.321,0,0,0,0,0,0
901,0.5,9,6,177.475,108.509,8,0,37,166.138,166.506,0,0,0,0,0,0
901,0.5,9,7,137.443,142.268,9,0,0,0,0,0,0,0,77,154.411,141.261
901,0.5,9,8,158.838,106.46,9,0,0,0,0,0,0,0,83,162.58,121.819
901,0.5,9,9,152.319,125.202,9,0,0,0,0,0,0,0,76,162.174,121.942
1,0,1,1,111.791,135.145,1,1,0,0,0,0,0,0,0,0,0
1,0,1,2,132.16,132.067,1,0,0,0,0,0,0,0,0,0,0
1,0,1,3,139.522,132.937,1,0,0,0,0,0,0,0,0,0,0
1,0,1,4,176.307,156.758,2,1,73,163.286,180.682,0,0,0,0,0,0
1,0,1,5,138.702,160.579,2,0,76,154.847,180.212,0,0,0,0,0,0
1,0,1,6,180.11,144.532,2,0,57,164.161,176.776,0,0,0,0,0,0
1,0,1,7,102.852,184.911,3,1,0,0,0,0,0,0,0,0,0
1,0,1,8,158.606,117.248,3,0,0,0,0,0,0,0,0,0,0
1,0,1,9,145.463,163.254,3,0,0,0,0,0,0,0,0,0,0
1,0,2,1,149.146,129.445,1,0,0,0,0,0,0,0,0,0,0
1,0,2,2,165.018,158.649,1,0,0,0,0,0,0,0,0,0,0
1,0,2,3,200.861,116.983,1,0,0,0,0,0,0,0,0,0,0
1,0,2,4,101.386,189.621,2,0,29,151.184,191.12,0,0,0,0,0,0
1,0,2,5,161.976,198.542,2,0,79,158.213,191.225,0,0,0,0,0,0
1,0,2,6,189.359,106.642,2,0,19,164.352,175.628,0,0,0,0,0,0
1,0,2,7,169.19,164.98,3,0,0,0,0,0,0,0,0,0,0
1,0,2,8,159.499,115.159,3,0,0,0,0,0,0,0,0,0,0
1,0,2,9,130.657,140.88,3,0,0,0,0,0,0,0,0,0,0
1,0,3,1,100.514,185.834,1,0,0,0,0,0,0,0,0,0,0
1,0,3,2,181.897,189.385,1,0,0,0,0,0,0,0,0,0,0
1,0,3,3,183.353,149.528,1,0,0,0,0,0,0,0,0,0,0
1,0,3,4,156.868,148.931,2,0,73,160.847,177.984,0,0,0,0,0,0
1,0,3,5,164.384,108.313,2,0,38,164.32,175.582,0,0,0,0,0,0
1,0,3,6,158.537,111.981,2,0,39,163.552,175.884,0,0,0,0,0,0
1,0,3,7,179.846,191.941,3,0,0,0,0,0,0,0,0,0,0
1,0,3,8,115.641,113.441,3,0,0,0,0,0,0,0,0,0,0
1,0,3,9,157.51,187.082,3,0,0,0,0,0,0,0,0,0,0
1,0,4,1,191.688,191.15,4,1,0,0,0,0,0,0,0,0,0
1,0,4,2,152.623,164.172,4,0,0,0,0,0,0,0,0,0,0
1,0,4,3,125.063,195.32,4,0,0,0,0,0,0,0,0,0,0
1,0,4,4,189.916,110.022,5,1,0,0,0,0,0,0,0,0,0
1,0,4,5,154.72,128.616,5,0,0,0,0,0,0,0,0,0,0
1,0,4,6,201.019,159.94,5,0,0,0,0,0,0,0,0,0,0
1,0,4,7,175.7,165.057,6,1,0,0,0,93,177.181,162.08,0,0,0
1,0,4,8,173.798,151.447,6,0,0,0,0,78,164.012,151.623,0,0,0
1,0,4,9,115.336,151.736,6,0,0,0,0,27,163.55,151.295,0,0,0
1,0,5,1,114.885,146.507,4,0,0,0,0,0,0,0,0,0,0
1,0,5,2,179.882,135.008,4,0,0,0,0,0,0,0,0,0,0
1,0,5,3,181.782,182.511,4,0,0,0,0,0,0,0,0,0,0
1,0,5,4,139.876,150.027,5,0,0,0,0,0,0,0,0,0,0
1,0,5,5,104.924,160.095,5,0,0,0,0,0,0,0,0,0,0
1,0,5,6,131.974,177.187,5,0,0,0,0,0,0,0,0,0,0
1,0,5,7,135.096,100.413,6,0,0,0,0,36,163.519,148.888,0,0,0
1,0,5,8,141.52,152.19,6,0,0,0,0,72,163.663,151.999,0,0,0
1,0,5,9,148.826,120.679,6,0,0,0,0,65,163.805,150.366,0,0,0
1,0,6,1,192.117,104.142,4,0,0,0,0,0,0,0,0,0,0
1,0,6,2,148.871,99.4869,4,0,0,0,0,0,0,0,0,0,0
1,0,6,3,147.842,171.396,4,0,0,0,0,0,0,0,0,0,0
1,0,6,4,196.414,175.252,5,0,0,0,0,0,0,0,0,0,0
1,0,6,5,114.842,165.373,5,0,0,0,0,0,0,0,0,0,0
1,0,6,6,169.697,189.916,5,0,0,0,0,0,0,0,0,0,0
1,0,6,7,141.645,181.95,6,0,0,0,0,72,166.22,166.911,0,0,0
1,0,6,8,191.764,171.792,6,0,0,0,0,77,178.776,164.603,0,0,0
1,0,6,9,180.054,144.231,6,0,0,0,0,76,175.678,154.273,0,0,0
1,0,7,1,164.828,109.433,7,1,0,0,0,0,0,0,0,0,0
1,0,7,2,188.414,162.455,7,0,0,0,0,0,0,0,0,0,0
1,0,7,3,160.755,116.398,7,0,0,0,0,0,0,0,0,0,0
1,0,7,4,167.96,175.333,8,1,0,0,0,0,0,0,0,0,0
1,0,7,5,165.151,185.285,8,0,0,0,0,0,0,0,0,0,0
1,0,7,6,126.982,168.594,8,0,0,0,0,0,0,0,0,0,0
1,0,7,7,173.187,122.503,9,1,0,0,0,0,0,0,93,176.276,122.07
1,0,7,8,141.966,175.483,9,0,0,0,0,0,0,0,43,168.39,133.364
1,0,7,9,130.649,127.469,9,0,0,0,0,0,0,0,74,162.39,131.183
1,0,8,1,118.714,195.967,7,0,0,0,0,0,0,0,0,0,0
1,0,8,2,118.135,167.506,7,0,0,0,0,0,0,0,0,0,0
1,0,8,3,137.942,147.5,7,0,0,0,0,0,0,0,0,0,0
1,0,8,4,165.014,178.702,8,0,0,0,0,0,0,0,0,0,0
1,0,8,5,151.889,175.315,8,0,0,0,0,0,0,0,0,0,0
1,0,8,6,163.467,138.756,8,0,0,0,0,0,0,0,0,0,0
1,0,8,7,184.084,109.875,9,0,0,0,0,0,0,0,84,176.764,121.244
1,0,8,8,132.987,178.801,9,0,0,0,0,0,0,0,36,162.453,132.863
1,0,8,9,166.696,176.922,9,0,0,0,0,0,0,0,47,168.299,133.36
1,0,9,1,185.578,135.762,7,0,0,0,0,0,0,0,0,0,0
1,0,9,2,102.145,141.99,7,0,0,0,0,0,0,0,0,0,0
1,0,9,3,145.916,178.732,7,0,0,0,0,0,0,0,0,0,0
1,0,9,4,114.357,167.313,8,0,0,0,0,0,0,0,0,0,0
1,0,9,5,177.416,131.397,8,0,0,0,0,0,0,0,0,0,0
1,0,9,6,178.026,108.904,8,0,0,0,0,0,0,0,0,0,0
1,0,9,7,137.089,144.678,9,0,0,0,0,0,0,0,77,162.58,132.752
1,0,9,8,160.633,105.18,9,0,0,0,0,0,0,0,77,167.902,123.202
1,0,9,9,153.24,124.106,9,0,0,0,0,0,0,0,66,167.524,123.216
101,0,1,1,141.873,137.489,1,1,0,0,0,0,0,0,0,0,0
101,0,1,2,132.306,130.309,1,0,0,0,0,0,0,0,0,0,0
101,0,1,3,139.566,134.539,1,0,0,0,0,0,0,0,0,0,0
101,0,1,4,207.065,154.051,2,1,54,164.528,174.927,0,0,0,0,0,0
101,0,1,5,139.295,158.872,2,0,74,154.351,179.555,0,0,0,0,0,0
101,0,1,6,181.933,143.991,2,0,61,164.726,175.123,0,0,0,0,0,0
101,0,1,7,134.734,183.023,3,1,0,0,0,0,0,0,0,0,0
101,0,1,8,157.811,115.02,3,0,0,0,0,0,0,0,0,0,0
101,0,1,9,144.175,164.083,3,0,0,0,0,0,0,0,0,0,0
101,0,2,1,148.49,127.933,1,0,0,0,0,0,0,0,0,0,0
101,0,2,2,164.821,158.22,1,0,0,0,0,0,0,0,0,0,0
101,0,2,3,197.862,116.278,1,0,0,0,0,0,0,0,0,0,0
101,0,2,4,103.159,189.965,2,0,34,151,191.185,0,0,0,0,0,0
101,0,2,5,161.152,198.414,2,0,84,158.113,191.577,0,0,0,0,0,0
101,0,2,6,190.953,109.022,2,0,22,164.617,175,0,0,0,0,0,0
101,0,2,7,169.235,165.458,3,0,0,0,0,0,0,0,0,0,0
101,0,2,8,160.654,115.702,3,0,0,0,0,0,0,0,0,0,0
101,0,2,9,130.679,141.283,3,0,0,0,0,0,0,0,0,0,0
101,0,3,1,98.9329,186.764,1,0,0,0,0,0,0,0,0,0,0
101,0,3,2,182.687,189.991,1,0,0,0,0,0,0,0,0,0,0
101,0,3,3,181.463,148.736,1,0,0,0,0,0,0,0,0,0,0
101,0,3,4,157.014,147.536,2,0,70,159.751,177.518,0,0,0,0,0,0
101,0,3,5,164.61,108.294,2,0,42,164.28,174.922,0,0,0,0,0,0
101,0,3,6,159.648,110.854,2,0,40,164.382,174.905,0,0,0,0,0,0
101,0,3,7,180.14,191.853,3,0,0,0,0,0,0,0,0,0,0
101,0,3,8,114.201,112.562,3,0,0,0,0,0,0,0,0,0,0
101,0,3,9,158.949,186.563,3,0,0,0,0,0,0,0,0,0,0
101,0,4,1,222.584,191.242,4,1,0,0,0,0,0,0,0,0,0
101,0,4,2,150.716,164.746,4,0,0,0,0,0,0,0,0,0,0
101,0,4,3,125.664,196.678,4,0,0,0,0,0,0,0,0,0,0
101,0,4,4,218.179,109.732,5,1,0,0,0,0,0,0,0,0,0
101,0,4,5,153.331,128.607,5,0,0,0,0,0,0,0,0,0,0
101,0,4,6,198.636,161.64,5,0,0,0,0,0,0,0,0,0,0
101,0,4,7,207.254,164.541,6,1,0,0,0,78,178.215,162.32,0,0,0
101,0,4,8,174.422,151.111,6,0,0,0,0,87,163.402,149.348,0,0,0
101,0,4,9,114.239,152.798,6,0,0,0,0,25,163.177,149.343,0,0,0
101,0,5,1,115.732,145.882,4,0,0,0,0,0,0,0,0,0,0
101,0,5,2,178.145,137.506,4,0,0,0,0,0,0,0,0,0,0
101,0,5,3,181.063,183.261,4,0,0,0,0,0,0,0,0,0,0
101,0,5,4,139.279,148.583,5,0,0,0,0,0,0,0,0,0,0
101,0,5,5,103.846,159.344,5,0,0,0,0,0,0,0,0,0,0
101,0,5,6,132.228,177.043,5,0,0,0,0,0,0,0,0,0,0
101,0,5,7,134.837,101.183,6,0,0,0,0,41,163.228,148.565,0,0,0
101,0,5,8,141.225,153.089,6,0,0,0,0,70,163.265,149.25,0,0,0
101,0,5,9,150.578,120.8,6,0,0,0,0,76,163.366,148.843,0,0,0
101,0,6,1,195.137,105.711,4,0,0,0,0,0,0,0,0,0,0
101,0,6,2,150.311,98.8822,4,0,0,0,0,0,0,0,0,0,0
101,0,6,3,148.724,171.156,4,0,0,0,0,0,0,0,0,0,0
101,0,6,4,196.812,174.245,5,0,0,0,0,0,0,0,0,0,0
101,0,6,5,114.446,166.495,5,0,0,0,0,0,0,0,0,0,0
101,0,6,6,167.406,191.242,5,0,0,0,0,0,0,0,0,0,0
101,0,6,7,144.213,183.639,6,0,0,0,0,71,165.495,166.907,0,0,0
101,0,6,8,192,171.374,6,0,0,0,0,70,179.086,164.815,0,0,0
101,0,6,9,177.139,144.055,6,0,0,0,0,80,177.031,150.241,0,0,0
101,0,7,1,193.151,108.864,7,1,0,0,0,0,0,0,0,0,0
101,0,7,2,190.633,163.016,7,0,0,0,0,0,0,0,0,0,0
101,0,7,3,158.947,118.21,7,0,0,0,0,0,0,0,0,0,0
101,0,7,4,198.374,174.052,8,1,0,0,0,0,0,0,0,0,0
101,0,7,5,164.32,186.035,8,0,0,0,0,0,0,0,0,0,0
101,0,7,6,127.73,169.849,8,0,0,0,0,0,0,0,0,0,0
101,0,7,7,203.99,123.07,9,1,0,0,0,0,0,0,79,177.71,120.992
101,0,7,8,143.109,175.084,9,0,0,0,0,0,0,0,40,167.559,133.538
101,0,7,9,131.321,126.967,9,0,0,0,0,0,0,0,75,161.759,131.962
101,0,8,1,120.257,196.713,7,0,0,0,0,0,0,0,0,0,0
101,0,8,2,118.402,165.809,7,0,0,0,0,0,0,0,0,0,0
101,0,8,3,137,149.982,7,0,0,0,0,0,0,0,0,0,0
101,0,8,4,164.21,176.987,8,0,0,0,0,0,0,0,0,0,0
101,0,8,5,151.622,174.142,8,0,0,0,0,0,0,0,0,0,0
101,0,8,6,162.364,139.457,8,0,0,0,0,0,0,0,0,0,0
101,0,8,7,184.422,106.963,9,0,0,0,0,0,0,0,85,177.623,120.81
101,0,8,8,134.528,179.069,9,0,0,0,0,0,0,0,43,161.838,133.459
101,0,8,9,167.009,177.383,9,0,0,0,0,0,0,0,48,168.317,133.573
101,0,9,1,187.216,133.464,7,0,0,0,0,0,0,0,0,0,0
101,0,9,2,102.802,141.731,7,0,0,0,0,0,0,0,0,0,0
101,0,9,3,148.684,179.294,7,0,0,0,0,0,0,0,0,0,0
101,0,9,4,115.444,168.53,8,0,0,0,0,0,0,0,0,0,0
101,0,9,5,176.273,132.663,8,0,0,0,0,0,0,0,0,0,0
101,0,9,6,179.225,108.713,8,0,0,0,0,0,0,0,0,0,0
101,0,9,7,136.902,145.53,9,0,0,0,0,0,0,0,75,161.913,133.189
101,0,9,8,158.357,107.186,9,0,0,0,0,0,0,0,73,166.887,123.144
101,0,9,9,151.705,125.753,9,0,0,0,0,0,0,0,71,166.475,123.143
201,0,1,1,143.437,135.408,1,1,0,0,0,0,0,0,0,0,0
201,0,1,2,132.656,130.371,1,0,0,0,0,0,0,0,0,0,0
201,0,1,3,137.895,134.213,1,0,0,0,0,0,0,0,0,0,0
201,0,1,4,205.227,154.471,2,1,59,164.936,174.973,0,0,0,0,0,0
201,0,1,5,139.507,158.886,2,0,76,153.168,174.08,0,0,0,0,0,0
201,0,1,6,179.045,143.927,2,0,68,165.011,174.292,0,0,0,0,0,0
201,0,1,7,131.498,183.676,3,1,0,0,0,0,0,0,0,0,0
201,0,1,8,159.839,115.868,3,0,0,0,0,0,0,0,0,0,0
201,0,1,9,144.559,161.41,3,0,0,0,0,0,0,0,0,0,0
201,0,2,1,148.79,126.95,1,0,0,0,0,0,0,0,0,0,0
201,0,2,2,164.248,158.181,1,0,0,0,0,0,0,0,0,0,0
201,0,2,3,198.016,115.001,1,0,0,0,0,0,0,0,0,0,0
201,0,2,4,102.089,189.93,2,0,33,149.952,191.023,0,0,0,0,0,0
201,0,2,5,160.775,200.455,2,0,90,158.049,191.485,0,0,0,0,0,0
201,0,2,6,190.057,107.26,2,0,21,164.903,173.534,0,0,0,0,0,0
201,0,2,7,169.175,165.66,3,0,0,0,0,0,0,0,0,0,0
201,0,2,8,159.327,116.043,3,0,0,0,0,0,0,0,0,0,0
201,0,2,9,130.716,139.28,3,0,0,0,0,0,0,0,0,0,0
201,0,3,1,100.874,186.577,1,0,0,0,0,0,0,0,0,0,0
201,0,3,2,181.716,188.346,1,0,0,0,0,0,0,0,0,0,0
201,0,3,3,183.511,150.362,1,0,0,0,0,0,0,0,0,0,0
201,0,3,4,158.29,147.147,2,0,72,158.872,175.636,0,0,0,0,0,0
